"1 _ 1",,,,,"1 _ 2",,,,,"1 _ 3",,,,
"时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规"
"2.04","40.35632","0.03399375","0.019","0.001","2.04","39.94306","0.03400625","0.018","0.002","2.04","36.92309","0.034","0.017","0.001"
"2.05","40.47553","0.0341625","0.019","0.001","2.05","40.19737","0.034175","0.018","0.002","2.05","37.08204","0.0341625","0.017","0.001"
"2.06","40.56295","0.03433125","0.019","0.001","2.06","40.45963","0.0343375","0.018","0.002","2.06","37.18535","0.034325","0.018","0.001"
"2.07","40.69011","0.0345","0.019","0.001","2.07","40.73779","0.03450625","0.018","0.002","2.07","37.24893","0.03449375","0.018","0.001"
"2.08","40.88879","0.03466875","0.019","0.001","2.08","40.96031","0.034675","0.018","0.002","2.08","37.32045","0.0346625","0.018","0.001"
"2.09","41.06363","0.03483125","0.019","0.001","2.09","41.07952","0.03484375","0.018","0.002","2.09","37.4635","0.034825","0.018","0.001"
"2.1","41.20668","0.035","0.019","0.001","2.1","41.1272","0.0350125","0.018","0.002","2.1","37.67808","0.03499375","0.018","0.001"
"2.11","41.35768","0.035175","0.02","0.001","2.11","41.15105","0.035175","0.018","0.002","2.11","37.90061","0.03515625","0.018","0.001"
"2.12","41.53252","0.0353375","0.02","0.001","2.12","41.20668","0.0353375","0.018","0.002","2.12","38.07545","0.035325","0.018","0.001"
"2.13","41.71531","0.03550625","0.02","0.001","2.13","41.38152","0.03550625","0.018","0.002","2.13","38.18671","0.03549375","0.018","0.001"
"2.14","41.87425","0.035675","0.02","0.001","2.14","41.60404","0.03566875","0.019","0.002","2.14","38.25824","0.03565625","0.018","0.001"
"2.15","41.97757","0.0358375","0.02","0.001","2.15","41.81067","0.0358375","0.019","0.002","2.15","38.3536","0.035825","0.018","0.001"
"2.16","42.08883","0.03600625","0.02","0.001","2.16","41.94577","0.036","0.019","0.002","2.16","38.4887","0.0359875","0.018","0.001"
"2.17","42.20009","0.036175","0.02","0.001","2.17","42.0173","0.03616875","0.019","0.002","2.17","38.64765","0.03615625","0.018","0.001"
"2.18","42.32724","0.0363375","0.02","0.001","2.18","42.1524","0.03633125","0.019","0.002","2.18","38.79865","0.036325","0.018","0.001"
"2.19","42.47824","0.03650625","0.02","0.001","2.19","42.34314","0.0365","0.019","0.002","2.19","38.93375","0.03649375","0.019","0.001"
"2.2","42.64514","0.03666875","0.02","0.001","2.2","42.54977","0.03666875","0.019","0.002","2.2","39.05296","0.0366625","0.019","0.001"
"2.21","42.82792","0.0368375","0.02","0.001","2.21","42.69282","0.0368375","0.019","0.002","2.21","39.17217","0.03683125","0.019","0.001"
"2.22","42.99482","0.03700625","0.021","0.001","2.22","42.77229","0.037","0.019","0.002","2.22","39.28344","0.03699375","0.019","0.001"
"2.23","43.18555","0.03716875","0.021","0.001","2.23","42.89945","0.03716875","0.02","0.002","2.23","39.3947","0.0371625","0.019","0.001"
"2.24","43.37629","0.03733125","0.021","0.001","2.24","43.02661","0.0373375","0.02","0.002","2.24","39.49006","0.03733125","0.019","0.001"
"2.25","43.54318","0.0375","0.021","0.001","2.25","43.1776","0.03750625","0.02","0.002","2.25","39.59338","0.03749375","0.019","0.001"
"2.26","43.70213","0.03766875","0.021","0.001","2.26","43.30476","0.03766875","0.02","0.002","2.26","39.72848","0.0376625","0.019","0.001"
"2.27","43.86902","0.0378375","0.021","0.001","2.27","43.46371","0.0378375","0.02","0.002","2.27","39.87153","0.03783125","0.019","0.001"
"2.28","44.02797","0.038","0.021","0.001","2.28","43.62265","0.03800625","0.02","0.002","2.28","40.00664","0.038","0.019","0.001"
"2.29","44.14717","0.03816875","0.021","0.001","2.29","43.72597","0.038175","0.02","0.002","2.29","40.1179","0.03816875","0.019","0.001"
"2.3","44.18691","0.0383375","0.021","0.001","2.3","43.82133","0.0383375","0.02","0.002","2.3","40.21327","0.03833125","0.019","0.001"
"2.31","44.23459","0.03850625","0.021","0.001","2.31","43.98028","0.03850625","0.02","0.002","2.31","40.31658","0.0385","0.02","0.001"
"2.32","44.37764","0.038675","0.022","0.001","2.32","44.2187","0.038675","0.02","0.002","2.32","40.45963","0.0386625","0.02","0.001"
"2.33","44.6399","0.0388375","0.022","0.001","2.33","44.46507","0.03884375","0.02","0.002","2.33","40.64242","0.038825","0.02","0.001"
"2.34","44.91011","0.03900625","0.022","0.001","2.34","44.6399","0.03900625","0.02","0.002","2.34","40.83316","0.03899375","0.02","0.001"
"2.35","45.06111","0.039175","0.022","0.001","2.35","44.77501","0.039175","0.021","0.002","2.35","41.01594","0.0391625","0.02","0.001"
"2.36","45.12469","0.03934375","0.022","0.001","2.36","44.91011","0.03934375","0.021","0.002","2.36","41.17489","0.039325","0.02","0.001"
"2.37","45.19622","0.03950625","0.022","0.001","2.37","45.07701","0.0395125","0.021","0.002","2.37","41.27026","0.0394875","0.02","0.001"
"2.38","45.36311","0.039675","0.022","0.001","2.38","45.29158","0.039675","0.021","0.002","2.38","41.31794","0.03965625","0.02","0.001"
"2.39","45.60947","0.03984375","0.022","0.001","2.39","45.49821","0.0398375","0.021","0.002","2.39","41.38152","0.039825","0.02","0.001"
"2.4","45.832","0.0400125","0.022","0.001","2.4","45.64126","0.04000625","0.021","0.002","2.4","41.48483","0.03999375","0.02","0.001"
"2.41","45.99094","0.04018125","0.022","0.001","2.41","45.71279","0.04016875","0.021","0.002","2.41","41.63583","0.04015625","0.02","0.001"
"2.42","46.11015","0.04034375","0.022","0.001","2.42","45.76047","0.0403375","0.021","0.002","2.42","41.77888","0.040325","0.021","0.001"
"2.43","46.22142","0.04050625","0.023","0.001","2.43","45.84789","0.04050625","0.021","0.002","2.43","41.87425","0.04049375","0.021","0.001"
"2.44","46.33268","0.040675","0.023","0.001","2.44","46.00684","0.04066875","0.021","0.002","2.44","41.96962","0.0406625","0.021","0.001"
"2.45","46.45189","0.04084375","0.023","0.001","2.45","46.20552","0.04083125","0.022","0.002","2.45","42.11267","0.04083125","0.021","0.001"
"2.46","46.61878","0.04100625","0.023","0.001","2.46","46.38831","0.041","0.022","0.002","2.46","42.29546","0.04099375","0.021","0.001"
"2.47","46.83335","0.04116875","0.023","0.001","2.47","46.53136","0.0411625","0.022","0.002","2.47","42.43056","0.0411625","0.021","0.001"
"2.48","47.03999","0.0413375","0.023","0.001","2.48","46.62673","0.04133125","0.022","0.002","2.48","42.51003","0.04133125","0.021","0.001"
"2.49","47.18304","0.0415","0.023","0.001","2.49","46.6903","0.0415","0.022","0.002","2.49","42.6054","0.0415","0.021","0.001"
"2.5","47.24662","0.04166875","0.023","0.001","2.5","46.78567","0.04166875","0.022","0.002","2.5","42.76435","0.0416625","0.021","0.001"
"2.51","47.32609","0.04183125","0.023","0.001","2.51","46.94462","0.0418375","0.022","0.002","2.51","42.94713","0.04183125","0.021","0.001"
"2.52","47.48503","0.042","0.023","0.001","2.52","47.10357","0.042","0.022","0.002","2.52","43.11403","0.042","0.021","0.001"
"2.53","47.69961","0.04216875","0.023","0.001","2.53","47.22277","0.04216875","0.022","0.002","2.53","43.23323","0.0421625","0.022","0.001"
"2.54","47.92213","0.04233125","0.024","0.001","2.54","47.34198","0.0423375","0.022","0.002","2.54","43.3286","0.04233125","0.022","0.001"
"2.55","48.11287","0.0425","0.024","0.001","2.55","47.50093","0.04250625","0.023","0.002","2.55","43.44781","0.0425","0.022","0.001"
"2.56","48.27976","0.0426625","0.024","0.001","2.56","47.66782","0.042675","0.023","0.002","2.56","43.59881","0.0426625","0.022","0.001"
"2.57","48.39897","0.04283125","0.024","0.001","2.57","47.85061","0.04284375","0.023","0.002","2.57","43.74186","0.04283125","0.022","0.001"
"2.58","48.4705","0.043","0.024","0.001","2.58","48.02545","0.04300625","0.023","0.002","2.58","43.86902","0.04299375","0.022","0.001"
"2.59","48.51818","0.04316875","0.024","0.001","2.59","48.18439","0.043175","0.023","0.002","2.59","43.98028","0.0431625","0.022","0.001"
"2.6","48.59765","0.0433375","0.024","0.001","2.6","48.3036","0.04334375","0.023","0.002","2.6","44.09949","0.043325","0.022","0.001"
"2.61","48.70097","0.04350625","0.024","0.001","2.61","48.39897","0.04350625","0.023","0.002","2.61","44.23459","0.04349375","0.022","0.001"
"2.62","48.88375","0.043675","0.024","0.001","2.62","48.53408","0.043675","0.023","0.002","2.62","44.34586","0.0436625","0.022","0.001"
"2.63","49.09833","0.04384375","0.024","0.001","2.63","48.71686","0.0438375","0.023","0.002","2.63","44.41738","0.043825","0.022","0.001"
"2.64","49.31291","0.04400625","0.024","0.001","2.64","48.8917","0.04400625","0.023","0.002","2.64","44.52069","0.0439875","0.022","0.001"
"2.65","49.48775","0.04416875","0.025","0.001","2.65","49.06654","0.04416875","0.023","0.002","2.65","44.67964","0.04415625","0.022","0.001"
"2.66","49.60696","0.04434375","0.025","0.001","2.66","49.1937","0.0443375","0.024","0.002","2.66","44.84653","0.04431875","0.023","0.001"
"2.67","49.67849","0.04450625","0.025","0.001","2.67","49.25728","0.0445","0.024","0.002","2.67","44.96574","0.0444875","0.023","0.001"
"2.68","49.74206","0.044675","0.025","0.001","2.68","49.3447","0.04466875","0.024","0.002","2.68","45.10085","0.04465625","0.023","0.001"
"2.69","49.84538","0.04484375","0.025","0.001","2.69","49.51159","0.0448375","0.024","0.002","2.69","45.29158","0.044825","0.023","0.001"
"2.7","50.05201","0.04500625","0.025","0.001","2.7","49.74206","0.045","0.024","0.003","2.7","45.51411","0.04499375","0.023","0.001"
"2.71","50.36195","0.04516875","0.025","0.001","2.71","49.95664","0.04516875","0.024","0.003","2.71","45.70484","0.0451625","0.023","0.001"
"2.72","50.60832","0.0453375","0.025","0.001","2.72","50.14737","0.0453375","0.024","0.003","2.72","45.82405","0.045325","0.023","0.001"
"2.73","50.70369","0.04550625","0.025","0.001","2.73","50.33811","0.04550625","0.024","0.003","2.73","45.91147","0.04549375","0.023","0.001"
"2.74","50.73547","0.04566875","0.025","0.001","2.74","50.51295","0.045675","0.024","0.003","2.74","45.95916","0.0456625","0.023","0.001"
"2.75","50.8229","0.04583125","0.025","0.001","2.75","50.64011","0.04584375","0.024","0.003","2.75","46.03068","0.04583125","0.023","0.001"
"2.76","50.96595","0.046","0.026","0.001","2.76","50.77521","0.04600625","0.024","0.003","2.76","46.134","0.046","0.023","0.001"
"2.77","51.12489","0.046175","0.026","0.001","2.77","50.91826","0.046175","0.025","0.003","2.77","46.29294","0.0461625","0.024","0.001"
"2.78","51.26794","0.0463375","0.026","0.001","2.78","51.01363","0.04634375","0.025","0.003","2.78","46.45984","0.04633125","0.024","0.001"
"2.79","51.42689","0.04650625","0.026","0.001","2.79","51.10105","0.04650625","0.025","0.003","2.79","46.62673","0.0465","0.024","0.001"
"2.8","51.60173","0.04666875","0.026","0.001","2.8","51.19641","0.046675","0.025","0.003","2.8","46.80951","0.0466625","0.024","0.001"
"2.81","51.73683","0.0468375","0.026","0.001","2.81","51.31562","0.04684375","0.025","0.003","2.81","46.97641","0.04683125","0.024","0.001"
"2.82","51.8322","0.04700625","0.026","0.001","2.82","51.41099","0.0470125","0.025","0.003","2.82","47.07972","0.047","0.024","0.001"
"2.83","51.95141","0.047175","0.026","0.001","2.83","51.48252","0.047175","0.025","0.003","2.83","47.11151","0.0471625","0.024","0.001"
"2.84","52.15009","0.0473375","0.026","0.001","2.84","51.61762","0.04735","0.025","0.003","2.84","47.17509","0.04733125","0.024","0.001"
"2.85","52.38851","0.04750625","0.027","0.001","2.85","51.8322","0.0475125","0.025","0.003","2.85","47.2943","0.04749375","0.024","0.001"
"2.86","52.61898","0.047675","0.027","0.002","2.86","52.05472","0.047675","0.025","0.003","2.86","47.4294","0.04765625","0.024","0.001"
"2.87","52.83356","0.04784375","0.027","0.002","2.87","52.22161","0.04784375","0.025","0.003","2.87","47.54861","0.047825","0.024","0.001"
"2.88","53.00045","0.0480125","0.027","0.002","2.88","52.38851","0.04800625","0.025","0.003","2.88","47.7155","0.04799375","0.024","0.001"
"2.89","53.13556","0.048175","0.027","0.002","2.89","52.62693","0.048175","0.026","0.003","2.89","47.90624","0.0481625","0.025","0.002"
"2.9","53.24681","0.04834375","0.027","0.002","2.9","52.90508","0.0483375","0.026","0.003","2.9","48.04134","0.04833125","0.025","0.002"
"2.91","53.36602","0.04850625","0.027","0.002","2.91","53.09582","0.04850625","0.026","0.003","2.91","48.13671","0.04849375","0.025","0.002"
"2.92","53.48523","0.048675","0.027","0.002","2.92","53.1435","0.04866875","0.026","0.003","2.92","48.27182","0.0486625","0.025","0.002"
"2.93","53.56471","0.0488375","0.027","0.002","2.93","53.18324","0.0488375","0.026","0.003","2.93","48.44666","0.04883125","0.025","0.002"
"2.94","53.62034","0.04900625","0.027","0.002","2.94","53.30245","0.049","0.026","0.003","2.94","48.64534","0.04899375","0.025","0.002"
"2.95","53.72365","0.049175","0.027","0.002","2.95","53.48523","0.04916875","0.026","0.003","2.95","48.79634","0.0491625","0.025","0.002"
"2.96","53.90644","0.0493375","0.027","0.002","2.96","53.66802","0.04933125","0.026","0.003","2.96","48.91555","0.04933125","0.025","0.002"
"2.97","54.08923","0.04950625","0.028","0.002","2.97","53.81902","0.0495","0.026","0.003","2.97","49.00296","0.0495","0.025","0.002"
"2.98","54.19254","0.04966875","0.028","0.002","2.98","53.93823","0.04966875","0.027","0.003","2.98","49.06654","0.04966875","0.025","0.002"
"2.99","54.27996","0.0498375","0.028","0.002","2.99","54.06539","0.04983125","0.027","0.003","2.99","49.16191","0.04983125","0.025","0.002"
"3","54.39122","0.05","0.028","0.002","3","54.20844","0.05","0.027","0.003","3","49.3288","0.05","0.025","0.002"
"3.01","54.54222","0.0501625","0.028","0.002","3.01","54.36738","0.05016875","0.027","0.003","3.01","49.54338","0.05016875","0.025","0.002"
"3.02","54.74091","0.05033125","0.028","0.002","3.02","54.53428","0.0503375","0.027","0.003","3.02","49.74206","0.05033125","0.025","0.002"
"3.03","54.91574","0.0505","0.028","0.002","3.03","54.67733","0.05050625","0.027","0.003","3.03","49.89306","0.0505","0.026","0.002"
"3.04","55.0588","0.0506625","0.028","0.002","3.04","54.82038","0.050675","0.027","0.003","3.04","50.02816","0.05066875","0.026","0.002"
"3.05","55.17006","0.05083125","0.028","0.002","3.05","54.98727","0.0508375","0.027","0.003","3.05","50.17122","0.05083125","0.026","0.002"
"3.06","55.26543","0.05099375","0.028","0.002","3.06","55.14622","0.0510125","0.027","0.003","3.06","50.30632","0.051","0.026","0.002"
"3.07","55.37669","0.05116875","0.029","0.002","3.07","55.28927","0.051175","0.027","0.003","3.07","50.40963","0.0511625","0.026","0.002"
"3.08","55.51974","0.0513375","0.029","0.002","3.08","55.47206","0.0513375","0.027","0.003","3.08","50.49706","0.05133125","0.026","0.002"
"3.09","55.73432","0.0515","0.029","0.002","3.09","55.66279","0.05150625","0.027","0.003","3.09","50.59242","0.05149375","0.026","0.002"
"3.1","55.96479","0.05166875","0.029","0.002","3.1","55.82969","0.051675","0.028","0.003","3.1","50.73547","0.0516625","0.026","0.002"
"3.11","56.15552","0.0518375","0.029","0.002","3.11","55.94094","0.0518375","0.028","0.003","3.11","50.958","0.051825","0.026","0.002"
"3.12","56.29063","0.05200625","0.029","0.002","3.12","56.03631","0.05200625","0.028","0.003","3.12","51.15668","0.05199375","0.026","0.002"
"3.13","56.40984","0.052175","0.029","0.002","3.13","56.19526","0.05216875","0.028","0.003","3.13","51.26794","0.0521625","0.026","0.002"
"3.14","56.49726","0.0523375","0.029","0.002","3.14","56.40189","0.0523375","0.028","0.003","3.14","51.29178","0.052325","0.027","0.002"
"3.15","56.57673","0.05250625","0.029","0.002","3.15","56.60057","0.05250625","0.028","0.003","3.15","51.33947","0.0524875","0.027","0.002"
"3.16","56.70388","0.052675","0.029","0.002","3.16","56.75952","0.05266875","0.028","0.003","3.16","51.43483","0.05265625","0.027","0.002"
"3.17","56.84694","0.0528375","0.029","0.002","3.17","56.85489","0.05283125","0.028","0.003","3.17","51.55404","0.052825","0.027","0.002"
"3.18","56.98999","0.05300625","0.03","0.002","3.18","56.92641","0.053","0.028","0.003","3.18","51.6812","0.0529875","0.027","0.002"
"3.19","57.13304","0.053175","0.03","0.002","3.19","56.99794","0.05316875","0.028","0.003","3.19","51.82425","0.05315625","0.027","0.002"
"3.2","57.2443","0.0533375","0.03","0.002","3.2","57.1092","0.0533375","0.029","0.003","3.2","51.9673","0.053325","0.027","0.002"
"3.21","57.31583","0.05350625","0.03","0.002","3.21","57.27609","0.0535","0.029","0.003","3.21","52.10241","0.05349375","0.027","0.002"
"3.22","57.41119","0.05366875","0.03","0.002","3.22","57.49862","0.05366875","0.029","0.003","3.22","52.2693","0.0536625","0.027","0.002"
"3.23","57.60193","0.0538375","0.03","0.002","3.23","57.6973","0.0538375","0.029","0.003","3.23","52.43619","0.05383125","0.027","0.002"
"3.24","57.88008","0.054","0.03","0.002","3.24","57.84829","0.05400625","0.029","0.003","3.24","52.54745","0.05399375","0.027","0.002"
"3.25","58.14235","0.05416875","0.03","0.002","3.25","57.99929","0.054175","0.029","0.003","3.25","52.59514","0.05416875","0.027","0.002"
"3.26","58.39666","0.0543375","0.03","0.002","3.26","58.18208","0.05434375","0.029","0.003","3.26","52.62693","0.05433125","0.027","0.002"
"3.27","58.56355","0.05450625","0.03","0.002","3.27","58.34897","0.05450625","0.029","0.003","3.27","52.69845","0.05449375","0.028","0.002"
"3.28","58.67481","0.05466875","0.03","0.002","3.28","58.43639","0.054675","0.029","0.003","3.28","52.83356","0.0546625","0.028","0.002"
"3.29","58.74634","0.0548375","0.031","0.002","3.29","58.48408","0.05484375","0.029","0.003","3.29","52.94482","0.05483125","0.028","0.002"
"3.3","58.86555","0.05500625","0.031","0.002","3.3","58.5556","0.05500625","0.029","0.003","3.3","53.04019","0.05499375","0.028","0.002"
"3.31","59.02449","0.055175","0.031","0.002","3.31","58.67481","0.055175","0.03","0.003","3.31","53.19913","0.0551625","0.028","0.002"
"3.32","59.21523","0.05534375","0.031","0.002","3.32","58.84965","0.05534375","0.03","0.003","3.32","53.42166","0.05533125","0.028","0.002"
"3.33","59.38212","0.05550625","0.031","0.002","3.33","59.04834","0.0555125","0.03","0.003","3.33","53.65213","0.05549375","0.028","0.002"
"3.34","59.47749","0.055675","0.031","0.002","3.34","59.24702","0.055675","0.03","0.003","3.34","53.85876","0.0556625","0.028","0.002"
